,price,ID,address,prce,lat,lon
31883,846000,118233095,14/8 Trenerry Crescent Abbotsford Vic 3067 ,13.64827463858836,-37.7983233,144.9982473
17220,360000,116156263,5/374 Warrigal Road Cheltenham Vic 3192 ,12.793859310432293,-37.9558256,145.0762216
119,895000,107554852,26a Spicer Street Beaumaris Vic 3193 ,13.704578997256993,-37.9772398,145.0489413
49103,1245000,120359825,31 Sixth Street Parkdale Vic 3195 ,14.034646087880946,-37.9880787,145.0758544
44608,920000,119845429,157 Keele Street Collingwood Vic 3066 ,13.732128949025222,-37.7977286,144.9919837
40983,628000,119440483,88 Noga Avenue Keilor East Vic 3033 ,13.350295445450335,-37.7419306,144.8712514
2628,730000,113102851,21 Hutchinson Street Bentleigh Vic 3204 ,13.500799813124575,-37.9238245,145.0482199
37902,540000,119100011,3/14 Illawarra Road Hawthorn Vic 3122 ,13.199324418540456,-37.837484,145.0390455
49758,1265000,120429521,5 Thomas Street Mitcham Vic 3132 ,14.050582680143757,-37.8128485,145.2006992
31625,1030000,118204079,4 Hay Court Doncaster East Vic 3109 ,13.845069360205818,-37.7557564,145.1750689
42958,340000,119652443,4  Elstree Court Kealba Vic 3021 ,12.736700896592344,-37.7330604,144.822008
24878,1102000,117332467,8/555 Glen Huntly Road Elsternwick Vic 3185 ,13.912637268694997,-37.8838296,144.9975333
28176,465000,117768999,30 Jacaranda Drive Taylors Hill Vic 3037 ,13.049792684569493,-37.7201387,144.7533146
22986,258000,117027915,2/10 Hartley Avenue West Footscray Vic 3012 ,12.460714863903755,-37.7982031,144.8680749
418,500000,111189623,21 Salvana Court Taylors Lakes Vic 3038 ,13.122363377404328,-37.6864469,144.7724832
22692,320000,116982799,7/30 Collins Street Mentone Vic 3194 ,12.676076274775909,-37.9806281,145.0694646
16252,447500,115981195,300 Blackshaws Road Altona North Vic 3025 ,13.011431816697048,-37.8318962,144.8560873
40353,500000,119362931,18 Overland Place Keilor East Vic 3033 ,13.122363377404328,-37.7439786,144.8549909
4923,871000,113771047,12 Victor Avenue Cheltenham Vic 3192 ,13.67739725583464,-37.9702057,145.0475559
19289,345000,116440035,5/79 Yarra Street Abbotsford Vic 3067 ,12.751299696013497,-37.8019084,144.9933713
51371,938000,120616953,25 Bellara Street Doncaster Vic 3108 ,13.751505227988362,-37.7927291,145.1395898
42905,490000,119646475,4/257 O'Hea Street Pascoe Vale South Vic 3044 ,13.102160670086809,-37.7358283,144.9473534
16732,1182000,116061287,7 Aloha Gardens Templestowe Vic 3106 ,13.98271847694818,-37.7634123,145.1550109
18887,1001000,116386719,14 The Corso Parkdale Vic 3195 ,13.816510058297357,-37.9919965,145.0712298
11554,559000,115121987,34 Adele Street Vermont Vic 3133 ,13.233904752137237,-37.8331725,145.2057901
52886,480000,120841913,4/15 Illawarra Road Hawthorn Vic 3122 ,13.081541382884074,-37.837484,145.0390455
29600,679000,117957951,20 Fontaine Street Pascoe Vale South Vic 3044 ,13.428376406540833,-37.7404831,144.9367064
52840,790000,120835009,21 Roseberry Street Ascot Vale Vic 3032 ,13.579788224443204,-37.7748555,144.9140321
31375,360000,118169331,4/34 Rose Street Box Hill Vic 3128 ,12.793859310432293,-37.8227314,145.1288324
14362,482000,115534783,4/3 Keylana Boulevard Mount Waverley Vic 3149 ,13.085699393032737,-37.892992,145.1371492
24076,455000,117200891,4/1 Industry Lane Coburg Vic 3058 ,13.028052697933088,-37.7367097,144.9699816
38310,1105000,119140239,15 Dellas Avenue Templestowe Vic 3106 ,13.91535589293399,-37.7521457,145.1241867
48384,900000,120283665,128 Greenhills Road Bundoora Vic 3083 ,13.710150042306449,-37.6903313,145.0535351
32381,440000,118290319,14 Lancewood Avenue Heidelberg West Vic 3081 ,12.994530005894443,-37.7419304,145.0390132
45322,430000,119916805,2/14 Mitford Street St Kilda Vic 3182 ,12.971540487669746,-37.8719562,144.9816531
46014,395000,119998661,3/29 Golden Avenue Chelsea Vic 3196 ,12.886641043883259,-38.0571251,145.1228791
36085,800000,118887227,170 Separation Street Northcote Vic 3070 ,13.592367006650065,-37.7705145,145.0079699
41969,240000,119550647,21/294 Nicholson Street Seddon Vic 3011 ,12.388394202324129,-37.8094802,144.8980649
6953,250000,114282511,2/230 Ascot Vale Road Ascot Vale Vic 3032 ,12.429216196844383,-37.7770453,144.9231823
45399,820000,119922613,2/165 Lennox Street Richmond Vic 3121 ,13.617059619240436,-37.8158392,144.9950184
27589,380000,117697547,2 Williams Road Laverton Vic 3028 ,12.84792653170257,-37.8601727,144.775959
1333,777500,112628651,66 David Street Hampton Vic 3188 ,13.563838923035526,-37.9433507,145.0184945
26521,800000,117558063,33 South Street Preston Vic 3072 ,13.592367006650065,-37.742059,145.0099189
8267,590000,114548443,25 Elkhorn Way Point Cook Vic 3030 ,13.287877815881902,-37.9079483,144.7472135
36966,1325000,118983439,110 Bonds Road Lower Plenty Vic 3093 ,14.09692301740246,-37.7370111,145.1157509
52871,1260000,120840729,81 Valentine Street Ivanhoe Vic 3079 ,14.04662227892766,-37.7614887,145.0361241
22063,550000,116880223,205/100 Kavanagh Street Southbank Vic 3006 ,13.217673557208654,-37.8232004,144.9651741
51610,620250,120658845,7 Jackson Parade Coburg North Vic 3058 ,13.337877901554048,-37.7336638,144.9803079
4757,437500,113729363,30 Maculata Grove Bundoora Vic 3083 ,12.988831984779805,-37.681757,145.0567105
29062,632000,117896375,2/57 Bluff Road Black Rock Vic 3193 ,13.356644673128994,-37.9650418,145.0183697
9818,325000,114850643,1/1 Anastasia Court Hillside Vic 3037 ,12.691580461311874,-37.7009776,144.7457725
3722,545000,113454395,2/14 Mills Street Hampton Vic 3188 ,13.208541073645382,-37.9364331,145.0095341
8212,400000,114537011,2/14 Vernal Avenue Mitcham Vic 3132 ,12.89921982609012,-37.8284822,145.1967097
36026,990000,118879539,1 Hudson Court Ashburton Vic 3147 ,13.805460222110773,-37.8664716,145.0902185
9589,750000,114812167,20 Newcastle Street Preston Vic 3072 ,13.527828485512494,-37.7515064,145.0118255
35056,471000,118640475,36 Damaine Circuit Caroline Springs Vic 3023 ,13.062613372998555,-37.7323048,144.7357987
7139,660000,114320215,4 Waltham Street Flemington Vic 3031 ,13.399995114002609,-37.7837735,144.9285453
7032,340000,114301163,1/46 Geelong Road Footscray Vic 3011 ,12.736700896592344,-37.8002354,144.8900296
21371,548000,116787415,3/3 Inga Street Oakleigh East Vic 3166 ,13.214030565930152,-37.8997756,145.1156869
8604,500000,114618435,23 Autumn Terrace Clayton South Vic 3169 ,13.122363377404328,-37.9379781,145.1374664
35749,262500,118838739,12/158 Separation Street Northcote Vic 3070 ,12.478006361013815,-37.7701305,145.0056726
31811,343000,118224779,7 Rebecca Court Hillside Vic 3037 ,12.745485726148077,-37.6969996,144.7531247
3529,295000,113403899,339 Swanston Street Melbourne Vic 3000 ,12.594730635321957,-37.810321,144.963948
37264,425000,119015559,122 Betula Avenue Bundoora Vic 3083 ,12.959844447906553,-37.6820104,145.0576919
46824,415000,120096493,6/98 Main Road Lower Plenty Vic 3093 ,12.936033799212835,-37.7250186,145.1190703
15800,900000,115916727,100 Queensville Street Kingsville Vic 3012 ,13.710150042306449,-37.8086466,144.8831425
18393,560000,116306427,101 Nickson Street Bundoora Vic 3083 ,13.235692062711331,-37.6965562,145.0508876
15196,290000,115793991,6/7 Dartford Street Flemington Vic 3031 ,12.577636201962656,-37.7822296,144.9241258
3436,956000,113375335,41 Leopold Street Caulfield South Vic 3162 ,13.770513192033539,-37.900055,145.0341912
6374,625000,114135203,8 Alan Place Warrandyte Vic 3113 ,13.345506928718539,-37.7446521,145.1988224
3633,660500,113431359,6 Gilbert Road Preston Vic 3072 ,13.400752402944518,-37.7508447,144.9882201
12740,1175000,115302947,17 Hudson Street Moonee Ponds Vic 3039 ,13.976778705560397,-37.7644395,144.9104029
31566,780000,118195143,1861 Dandenong Road Oakleigh East Vic 3166 ,13.567049198665774,-37.8961979,145.0981927
30520,747000,118048899,15 Merino Mews Kensington Vic 3031 ,13.523820464114955,-37.7936775,144.9179747
11418,625000,115100755,47 Charming Street Hampton East Vic 3188 ,13.345506928718539,-37.9348932,145.0320506
44758,1338000,119864733,2 Harwood Close Wheelers Hill Vic 3150 ,14.10668651967031,-37.9049588,145.1812034
44953,250000,119881385,5 Egret Court Werribee Vic 3030 ,12.429216196844383,-37.8822817,144.6651659
1287,625000,112601455,1/20 Glen Ebor Avenue Blackburn Vic 3130 ,13.345506928718539,-37.8219207,145.160444
16085,970000,115958419,8 Highview Road Bentleigh East Vic 3165 ,13.785051350479566,-37.929458,145.0642962
30589,620000,118055739,6/86 Main Street Blackburn Vic 3130 ,13.337474757021274,-37.822913,145.1497045
31224,381000,118153687,1/93 Blackshaws Road Newport Vic 3015 ,12.850554654108839,-37.8363456,144.88294
25135,323000,117373763,14/8 Wahroongaa Crescent Murrumbeena Vic 3163 ,12.685407602204794,-37.887826,145.0723319
49770,620000,120430717,14 Fotini Gardens Bundoora Vic 3083 ,13.337474757021274,-37.6959644,145.0688731
17988,745000,116256383,572 Highbury Road Glen Waverley Vic 3150 ,13.521139497361697,-37.8607513,145.1574413
7339,465000,114356691,2010/15 Caravel Lane Docklands Vic 3008 ,13.049792684569493,-37.8143968,144.940709
9022,788000,114693559,11 Clonmult Avenue Highett Vic 3190 ,13.577253368840017,-37.9529849,145.0373315
22734,1155000,116988507,2/43 Yerrin Street Balwyn Vic 3103 ,13.959610901938031,-37.8083723,145.0849937
23761,800000,117147151,79 Royal Avenue Sandringham Vic 3191 ,13.592367006650065,-37.9589092,145.0193596
44321,332500,119814019,4/37 Fawkner St South Yarra Vic 3141 ,12.714395139078047,-37.8420026,144.9883739
13739,750000,115435771,15A Richelieu Street West Footscray Vic 3012 ,13.527828485512494,-37.7904212,144.8710689
35160,595000,118680939,22 Eagle Avenue Kingsbury Vic 3083 ,13.296316684527767,-37.7149328,145.0347253
39185,720000,119214551,10 Forest View Bundoora Vic 3083 ,13.487006490992238,-37.7138353,145.0516303
6749,385000,114230499,5 Sandalwood Avenue Hillside Vic 3037 ,12.86099861326992,-37.6863827,144.7476386
4595,900088,113689859,11 Symon Crescent Greensborough Vic 3088 ,13.71024781530429,-37.6848465,145.125587
34077,550000,118497119,70 Jindabyne Avenue Taylors Hill Vic 3037 ,13.217673557208654,-37.7115312,144.7659346
2616,745000,113100395,18A Wheeler Street Ormond Vic 3204 ,13.521139497361697,-37.9059988,145.040539
35716,505000,118833791,11 Shearwater Court Taylors Hill Vic 3037 ,13.132313708257497,-37.7099846,144.766423
36419,357000,118925659,15a Lady Nelson Cr Altona Meadows Vic 3028 ,12.785491060761776,-37.8748078,144.7895332
50421,616000,120505325,1/206 Foote Street Templestowe Vic 3106 ,13.331002242515657,-37.7604173,145.1400017
17349,625000,116169747,304 Gordon Street Maribyrnong Vic 3032 ,13.345506928718539,-37.7803936,144.8913791
27564,610000,117695095,60 Belmar Ave Altona Vic 3018 ,13.321214236149494,-37.8596735,144.8127281
4259,332000,113603315,2/1 Plenty Road Bundoora Vic 3083 ,12.712890247898626,-37.7033213,145.0565899
17724,911000,116224207,110 Lord Street Richmond Vic 3121 ,13.722298176242095,-37.8237088,145.0042171
33316,770000,118400487,66 Ovens Street Yarraville Vic 3013 ,13.554145793829866,-37.8177987,144.8889169
42397,530000,119596135,2/78 Heatherdale Road Mitcham Vic 3132 ,13.180632285528304,-37.8172328,145.2133586
21702,542000,116832431,6/118 Melville Road Brunswick West Vic 3055 ,13.203021280421783,-37.7671917,144.9432545
19317,382500,116443283,19 Armstrong Street Laverton Vic 3028 ,12.854483932248728,-37.8607597,144.7719815
10345,1150000,114930851,198  Pascoe Vale Road Moonee Ponds Vic 3039 ,13.955272500339433,-37.7585117,144.9265881
47770,851000,120209517,223 Brandon Park Drive Wheelers Hill Vic 3150 ,13.65416740755551,-37.918184,145.1752735
28299,888000,117781415,21 Burgundy Drive Doncaster Vic 3108 ,13.696727021974308,-37.7795562,145.1198919
32376,550000,118289415,3/124 Rennie Street Coburg Vic 3058 ,13.217673557208654,-37.7506795,144.96907
7622,490000,114424095,22 Athol Avenue Bundoora Vic 3083 ,13.102160670086809,-37.707212,145.0579803
32439,660000,118297591,5 Warrah Court Gladstone Park Vic 3043 ,13.399995114002609,-37.6946501,144.8932241
4419,505000,113649063,31 Henty Street Reservoir Vic 3073 ,13.132313708257497,-37.7193174,145.000388
41133,900000,119461891,30 Quaintance Street Mount Waverley Vic 3149 ,13.710150042306449,-37.8660802,145.1232963
45488,815000,119932565,29 Clark Street Williamstown Vic 3016 ,13.610943392223,-37.85653,144.9001654
37080,275000,118994123,12 Corella Place Werribee Vic 3030 ,12.524526376648708,-37.877969,144.6654204
8160,1180000,114526767,22 Ocean Street Ormond Vic 3204 ,13.981024996441848,-37.9051201,145.0338787
23655,465000,117135175,3/1 Boyd Street Altona Vic 3018 ,13.049792684569493,-37.8670144,144.8165102
42385,1011000,119595387,28B Evan Street Parkdale Vic 3195 ,13.82645049800261,-37.9877641,145.0830754
24306,395000,117238407,20/45 James Street Preston Vic 3072 ,12.886641043883259,-37.7410858,144.9847983
39033,638000,119198899,2/148 Nepean Highway Aspendale Vic 3195 ,13.366093562326927,-38.0116514,145.0897924
49146,360000,120363913,2/268 Alexandra Parade East Clifton Hill Vic 3068 ,12.793859310432293,-37.7950003,144.997941
19022,178000,116405207,4/3 Drummartin Street Albion Vic 3020 ,12.089538829274222,-37.7827091,144.8208086
11188,600000,115061515,1A Primrose Street Brunswick East Vic 3057 ,13.304684934198283,-37.7680692,144.9823992
50045,605000,120460165,2 Cabernet Crescent Bundoora Vic 3083 ,13.312983737012978,-37.6889409,145.0591879
24746,900000,117315735,131 Jells Road Wheelers Hill Vic 3150 ,13.710150042306449,-37.9044433,145.1892492
6038,565000,114044907,30 Sarzana Street Mentone Vic 3194 ,13.244581010128577,-37.9768626,145.0727989
33981,975000,118484283,2 Salurn Court Vermont South Vic 3133 ,13.790192749979985,-37.8617353,145.1866622
50058,1208000,120462061,16 Mudgee Street Burwood East Vic 3151 ,14.004476657476898,-37.8554365,145.1384442
41945,960000,119548803,19 Navigator Street Maribyrnong Vic 3032 ,13.77468856344402,-37.7675753,144.8980205
47483,500000,120175233,3/59 Landells Road Pascoe Vale Vic 3044 ,13.122363377404328,-37.7246202,144.9433548
18713,524000,116364139,4/4 Auburn Grove Hawthorn East Vic 3123 ,13.169246963303179,-37.8253143,145.0452112
43557,358000,119714439,27 Eldan Drive Werribee Vic 3030 ,12.788288265382837,-37.8959083,144.6430055
19837,740000,116537755,2 Rosemary Street Chadstone Vic 3148 ,13.514405465180353,-37.8839999,145.1023126
15810,535000,115917647,4 Endeavour Court Bundoora Vic 3083 ,13.190022025878143,-37.7077749,145.0663886
23873,1055000,117158639,10 Hannaslea Street Box Hill Vic 3128 ,13.869051324892304,-37.8264539,145.1236065
35654,386000,118822231,4 Aynes Court Point Cook Vic 3030 ,12.863592648446968,-37.8828344,144.7478588
20282,340000,116620575,1/71 Lane Crescent Reservoir Vic 3073 ,12.736700896592344,-37.7139862,145.018149
9306,1100000,114764011,33 Grandison Street Moonee Ponds Vic 3039 ,13.9108207377686,-37.7606082,144.9180826
4503,375000,113667219,260 Liberty Parade Heidelberg West Vic 3081 ,12.834681304952548,-37.7399841,145.0369307
45351,275000,119918905,1/31 The Crossway Keilor East Vic 3033 ,12.524526376648708,-37.7464035,144.8628238
24753,850000,117317035,21 Bracken Grove Altona Vic 3018 ,13.652991628466498,-37.8707351,144.8149933
42259,855000,119582571,15 Conifer Place Templestowe Lower Vic 3107 ,13.658856747918897,-37.7677188,145.1207399
8686,450000,114634815,102 Copernicus Way Keilor Downs Vic 3038 ,13.017002861746503,-37.7190013,144.7957376
46597,1030000,120069221,20 Chapman Street North Melbourne Vic 3051 ,13.845069360205818,-37.7970819,144.9498359
42126,715000,119564911,2/125 Valentine Street Ivanhoe Vic 3079 ,13.480037821676145,-37.7611579,145.0343712
7408,604000,114372963,1/1 Brown Street Preston Vic 3072 ,13.311329476916953,-37.7358817,145.018512
3697,660000,113449699,49 Duff Parade Viewbank Vic 3084 ,13.399995114002609,-37.7349413,145.0843364
24169,942000,117212511,10 Eddie Street Pascoe Vale Vic 3044 ,13.7557605535585,-37.7297107,144.9373895
50847,595000,120556137,77 Goegan Street Werribee Vic 3030 ,13.296316684527767,-37.9051785,144.6753132
13892,480000,115461827,6 Constance Street St Albans Vic 3021 ,13.081541382884074,-37.7373738,144.7946294
23123,470000,117048476,27 Grassbird Drive Point Cook Vic 3030 ,13.060487973686241,-37.9049792,144.7242584
18422,642000,116312463,348 Thompsons Road Templestowe Lower Vic 3107 ,13.372343582672098,-37.7639298,145.1103668
23907,711000,117166471,2/47 Talford Street Doncaster East Vic 3109 ,13.474427708785377,-37.7906573,145.1660394
7403,580000,114372383,1/7 Jeanette Street Clayton South Vic 3169 ,13.270783382522602,-37.9287725,145.1122924
22181,596000,116895279,46a William Street Preston Vic 3072 ,13.297995946047488,-37.7326459,145.0027199
13735,632500,115435139,6 Kubba Road Ringwood North Vic 3134 ,13.357435499583813,-37.8014266,145.2174005
16750,770000,116065119,3 Youngman Street Preston Vic 3072 ,13.554145793829866,-37.7359394,145.0120026
17715,1050000,116222471,30 Robert Street Burwood East Vic 3151 ,13.864300722133706,-37.8475383,145.1537103
26143,1100000,117507683,16 Parklands Close Donvale Vic 3111 ,13.9108207377686,-37.7702133,145.1865659
10848,626000,115000383,2/333 Orrong Road St Kilda East Vic 3183 ,13.347105650082236,-37.8618766,145.010226
34391,687500,118526343,1011/32 Bray Street South Yarra Vic 3141 ,13.440817108522863,-37.8459045,144.994975
10169,655000,114901703,6 Thomson Street Essendon Vic 3040 ,13.39239051461739,-37.753998,144.9063742
47858,858000,120223473,38 Challis Street Newport Vic 3015 ,13.6623593784701,-37.84643,144.872846
2902,540000,113193783,31 Gellibrand Crescent Reservoir Vic 3073 ,13.199324418540456,-37.7050645,145.0048899
26950,307000,117615891,2/71 East Street Hadfield Vic 3046 ,12.634603026569334,-37.7131125,144.9497166
31962,700000,118242447,106c Burlington Street Oakleigh Vic 3166 ,13.458835614025542,-37.9036258,145.1021037
18230,371000,116289823,77 Frost Drive Delahey Vic 3037 ,12.823957341589573,-37.72417,144.7701816
28665,1165000,117846183,18 Compton Street Glen Waverley Vic 3150 ,13.968231644981937,-37.8735103,145.1716444
28089,445000,117760623,1/27 Cope Street Coburg Vic 3058 ,13.005829561148378,-37.7354516,144.9619358
1006,306500,112348843,7/187 McKean Street Fitzroy North Vic 3068 ,12.632973034358404,-37.7861576,144.9918931
41201,444000,119472071,22 Woollahra Parade Taylors Hill Vic 3037 ,13.003579841414362,-37.7122576,144.7416602
51015,850000,120569445,26C Follett Road Cheltenham Vic 3192 ,13.652991628466498,-37.971163,145.0711709
36260,970000,118909187,66 Lebanon Street Strathmore Vic 3041 ,13.785051350479566,-37.7274909,144.9160947
40562,457000,119385579,70 Duke Street Braybrook Vic 3019 ,13.032438669876342,-37.7875378,144.8459687
28992,386000,117887511,3/15 Bourke Street Mentone Vic 3194 ,12.863592648446968,-37.9791427,145.0557447
16214,665500,115973611,20 Newman Street Niddrie Vic 3042 ,13.408293916817303,-37.7368041,144.8821824
20141,600000,116590551,12 Nymph Street Mitcham Vic 3132 ,13.304684934198283,-37.8241853,145.2108717
5955,611000,114018127,2/24 Hopetoun Street Mitcham Vic 3132 ,13.322852238153732,-37.8217986,145.2062209
28617,258000,117838679,2/46 Weeden Drive Werribee Vic 3030 ,12.460714863903755,-37.8892417,144.6424815
1609,780000,112793595,23-25 Parsons Street Kensington Vic 3031 ,13.567049198665774,-37.789832,144.9328986
38306,555000,119140099,14 Grassland Crescent Cairnlea Vic 3023 ,13.226723392728571,-37.7528017,144.7866372
24232,661500,117224747,19 Jull Parade Ringwood North Vic 3134 ,13.402265262537147,-37.7908055,145.2390817
49119,525000,120361309,39 Roseberry Avenue Keilor Downs Vic 3038 ,13.17115354157376,-37.7200004,144.7908989
23894,490000,117162395,4/1791 Dandenong Road Oakleigh East Vic 3166 ,13.102160670086809,-37.904415,145.1120232
51389,475000,120619201,10 Finsbury Close Caroline Springs Vic 3023 ,13.071070083016778,-37.7365449,144.728716
31428,375000,118177731,3/2a Queens Court Werribee Vic 3030 ,12.834681304952548,-37.8958856,144.673606
45297,800000,119914681,478 Haughton Road Clayton South Vic 3169 ,13.592367006650065,-37.9295025,145.1266832
41127,1028000,119459939,39 Daly Street Doncaster East Vic 3109 ,13.843125724997247,-37.7923913,145.1470254
13426,738000,115394735,6/4-6 Roger Street Doncaster East Vic 3109 ,13.51169910358261,-37.7933138,145.1588418
40891,900000,119424403,205 Pascoe Vale Road Essendon Vic 3040 ,13.710150042306449,-37.7564522,144.9259159
8849,460000,114661319,53 Waratah Drive Altona Meadows Vic 3028 ,13.038981768465277,-37.8822309,144.7675727
6222,510000,114099807,10  Mosman Grove Taylors Hill Vic 3037 ,13.142166004700508,-37.715307,144.7422331
24768,730000,117319367,17 Charles Street Abbotsford Vic 3067 ,13.500799813124575,-37.8088844,144.9945124
5269,730000,113860115,16 Morton Road Burwood Vic 3125 ,13.500799813124575,-37.8556903,145.1003706
17472,696000,116189407,1 Lancing Court Wheelers Hill Vic 3150 ,13.453104939316557,-37.9172226,145.1798907
47412,450000,120169893,106 Ashley Street Maidstone Vic 3012 ,13.017002861746503,-37.7863893,144.8646957
246,372000,110043025,511/29 Nicholson Street Brunswick East Vic 3057 ,12.826649133255284,-37.7664144,144.980457
23062,761000,117037415,84 Miller Street Preston Vic 3072 ,13.542388636843823,-37.7510503,144.9902407
26685,658000,117580639,511/58 Jeffcott Street West Melbourne Vic 3003 ,13.396960210307455,-37.8117862,144.9521863
33931,1010000,118479711,11 Skene Street Burwood East Vic 3151 ,13.825460888817442,-37.8562646,145.1333676
19772,377000,116521563,25 Windrest Way Point Cook Vic 3030 ,12.840000466430148,-37.8986835,144.7255792
35736,545000,118837095,61 Windsor Boulevard Derrimut Vic 3030 ,13.208541073645382,-37.7921444,144.7628636
10508,821000,114955531,148 Anderson Street Yarraville Vic 3013 ,13.618278388434565,-37.8153279,144.8811271
36400,600000,118924007,3 Jennison Court Chelsea Heights Vic 3196 ,13.304684934198283,-38.0477432,145.1359887
44467,585500,119829319,4/174 Easey Street Collingwood Vic 3066 ,13.28022146201991,-37.7982385,144.9911532
22343,350000,116917947,26A/4 Woiwurung Crescent Coburg Vic 3058 ,12.765688433465597,-37.7359352,144.9744336
18959,678000,116395711,35 Wren Street Altona Vic 3018 ,13.426902566922532,-37.8659818,144.8147155
27426,790000,117677711,20 Peter Street Box Hill North Vic 3129 ,13.579788224443204,-37.7995333,145.1204998
5976,550000,114024423,54 Percy Street Newport Vic 3015 ,13.217673557208654,-37.8340444,144.869475
34031,1170000,118493699,78 Shannon Street Box Hill North Vic 3129 ,13.972514306773938,-37.807675,145.1217029
30812,922000,118093747,58 Timber Ridge Doncaster Vic 3108 ,13.734300502538732,-37.7772805,145.1059553
21090,400000,116754371,15/121 Northumberland Road Pascoe Vale Vic 3044 ,12.89921982609012,-37.7210373,144.9328232
6542,415000,114186015,33 Grant Crescent West Ringwood Vic 3134 ,12.936033799212835,-37.8139603,145.2136053
50255,670000,120490941,4/18 Silverdale Road Eaglemont Vic 3084 ,13.415032991367148,-37.7667813,145.0534255
14925,510000,115691935,4 Chris Court Oak Park Vic 3046 ,13.142166004700508,-37.7148735,144.9048938
50997,1200000,120568229,4 Uxbridge Avenue Doncaster Vic 3108 ,13.997832114758229,-37.7853816,145.10546
8512,520000,114599675,28 Lambourn Road Watsonia Vic 3087 ,13.16158409055761,-37.7118482,145.0796969
19899,801500,116550807,5 Menton Court Avondale Heights Vic 3034 ,13.594240251031744,-37.7560263,144.8691131
23578,601000,117117195,27 Beddoe Road Vermont Vic 3133 ,13.306350213517344,-37.8363896,145.2054655
15287,845000,115820579,4/148 Andersons Creek Road Doncaster East Vic 3109 ,13.64709190633931,-37.7632525,145.1731718
548,298000,111648371,2/31 Lodden Street Sunshine North Vic 3020 ,12.604848765487542,-37.7702234,144.8340304
21527,720000,116809659,17 Helwig Avenue Montmorency Vic 3094 ,13.487006490992238,-37.7235528,145.1253228
18240,555000,116290847,13 Muirs Court Taylors Lakes Vic 3038 ,13.226723392728571,-37.6886978,144.7813132
37361,230000,119031627,227/51 Rathdowne Street Carlton Vic 3053 ,12.345834587905333,-37.7947278,144.9710349
15089,455000,115751323,20 Steane Street Reservoir Vic 3073 ,13.028052697933088,-37.7303857,145.0244097
33606,292000,118428447,8 Flemington Crescent Werribee Vic 3030 ,12.584509081250419,-37.9095168,144.630856
23356,377500,117084655,46 Hosie Street Altona Meadows Vic 3028 ,12.841325847671216,-37.8917166,144.7848655
17152,375000,116145059,2/72 Yarra Avenue Reservoir Vic 3073 ,12.834681304952548,-37.7191585,145.0196897
34570,730000,118550959,2/22 Orient Avenue Mitcham Vic 3132 ,13.500799813124575,-37.8268407,145.2048471
16260,680000,115982439,74 Holland Road Blackburn South Vic 3130 ,13.42984807715229,-37.8323251,145.1522405
5464,533000,113903463,9 Andover  Avenue Mitcham Vic 3132 ,13.186276703147982,-37.8044738,145.1888655
10117,406000,114891487,8/10 Rosamond Road Footscray Vic 3011 ,12.91410843858387,-37.7879827,144.8832107
7256,868000,114343991,39 Clivejay Street Glen Waverley Vic 3150 ,13.673946993642486,-37.864345,145.1552987
31187,395000,118147131,27 Palmer Street Fawkner Vic 3060 ,12.886641043883259,-37.6941706,144.9604153
42629,1120000,119619115,5 Blanton Drive Mulgrave Vic 3170 ,13.928839243271277,-37.9369352,145.2097207
15570,610000,115871679,15 Akuna Street Altona Vic 3018 ,13.321214236149494,-37.8634662,144.817267
10561,635000,114963235,42 Bourke Street Reservoir Vic 3073 ,13.36138027787483,-37.7243241,144.9886254
9512,425000,114799183,3/3 Eagland Road Cheltenham Vic 3192 ,12.959844447906553,-37.9716977,145.0746538
19979,736000,116564955,76 Percy Street Mitcham Vic 3132 ,13.508985397711013,-37.8253938,145.1954427
13870,660000,115459795,557 Middleborough Road Box Hill North Vic 3129 ,13.399995114002609,-37.806715,145.1408023
10338,943500,114929719,1 Bourke Street Bulleen Vic 3105 ,13.757351643790741,-37.7645647,145.0895474
41577,633000,119511847,2/503 Neerim Road Murrumbeena Vic 3163 ,13.358225701126313,-37.8910468,145.0721472
39685,410000,119282723,3 Hibiscus Avenue St Albans Vic 3021 ,12.92391243868049,-37.7557862,144.8121291
41829,1180000,119538307,43 Hunter Street Carnegie Vic 3163 ,13.981024996441848,-37.9025795,145.0579096
938,685000,112266731,26 Kenman Close Templestowe Vic 3106 ,13.437174117244362,-37.7602985,145.1434372
52504,800000,120789709,70 Maribyrnong Road Moonee Ponds Vic 3039 ,13.592367006650065,-37.7711473,144.910993
28061,930000,117758207,44 Coorie Crescent Rosanna Vic 3084 ,13.742939865129438,-37.7424548,145.0757328
37200,1160000,119006023,47 Anderson Street Yarraville Vic 3013 ,13.963930563082547,-37.8166931,144.8899614
2928,587000,113205423,7 Maclean Williamstown Vic 3016 ,13.282780098810234,-37.8582543,144.8992623
43567,880000,119715095,17 Mackay Street Yarraville Vic 3013 ,13.687677186454389,-37.8102444,144.8922175
44651,1222000,119851325,25 Boronia Drive Glen Waverley Vic 3150 ,14.015999418713678,-37.8735539,145.1748216
42672,280000,119624231,2/2 May Street Altona North Vic 3025 ,12.542544882151386,-37.8337208,144.8546878
44061,740500,119779787,45 Portland Street Coburg Vic 3058 ,13.51508091268999,-37.7439996,144.9501481
20747,430000,116699747,28 Cardinia Crescent Taylors Hill Vic 3037 ,12.971540487669746,-37.7189179,144.7626261
252,630000,110108317,1/149 Blackshaws Road Newport Vic 3015 ,13.353475098367715,-37.8363456,144.88294
